sample_id,accession,patient_id,platform_id,modality,processed_modality,cell_type,specimen_compartment,disease_label,keloid_vs_normal,scar_type,lesional_status,treatment,encoder_task,encoder_response,contrast_type,eval_grain,cohort_role,lockbox,allow_accession_level_grouping,split_group,keloid_binary,keloid_binary_all_profiles,keloid_vs_normal_scar,keloid_vs_pathologic_scar,keloid_vs_unaffected_skin,clean_keloid_binary,fibroblast_keloid_binary,is_tissue_for_primary_skin
GSE32537_GSM806235,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806236,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806237,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806238,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806239,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806240,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806241,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806242,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806243,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806247,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806250,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806251,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806252,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806253,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806254,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806255,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806257,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806258,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806259,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806260,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806261,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806262,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806263,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806264,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806267,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806268,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806269,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806273,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806274,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806275,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806276,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806277,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806278,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806279,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806281,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806284,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806285,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806286,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806287,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806290,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806291,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806292,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806293,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806294,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806297,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806298,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806299,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806300,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806301,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806302,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806305,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806306,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806307,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806308,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806309,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806310,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806313,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806314,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806315,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806316,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806318,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806320,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806321,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806322,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806324,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806327,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806329,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806330,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
GSE32537_GSM806332,GSE32537,unknown,GSE32537,external_fibrosis,external_fibrosis,lung,other,ipf,exclude,unknown,unknown,none,fibrosis_binary,fibrotic,sample,profile,existing,False,True,external_fibrosis|GSE32537|accession,exclude,exclude,exclude,exclude,exclude,exclude,exclude,False
