path,method,compressed_size,uncompressed_size,local_offset
masks/20190715_p173_slide16_ac1_vz_s1_p1_r14_a14_ac_full_l1_x0_y2_nucleiexp.tiff,8,7038,126508,2242446694
masks/20190715_p173_slide22_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_cell.tiff,8,13108,181808,2242453870
masks/20190708_p173_slide26_ac1_vz_s1_p6_r53_a53_ac_full_l1_x0_y0_nucleiexp.tiff,8,14905,287844,2242467109
masks/20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l6_x851_y0_cyto.tiff,8,13634,141208,2242482152
masks/20190621_p176_slide36_ac1_vz_s1_p1_r5_a5_ac_full_l2_x111_y0_nucleiexp.tiff,8,3862,81460,2242495921
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l14_x718_y1246_sphere.tiff,8,2167,226708,2242499921
masks/20190625_p173_slide10_ac1_vz_s1_p1_r14_a14_ac_full_cropmask_l1_x17_y0_sphere.tiff,8,2103,288556,2242502236
masks/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_l13_x1127_y1299_cell.tiff,8,3686,61828,2242504484
masks/20190715_p173_slide22_ac1_vz_s1_p1_r18_a18_ac_full_l2_x207_y0_cell.tiff,8,23232,288304,2242508310
masks/20190710_p176_slide8_ac1_vz_s1_p1_r2_a2_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1397,150412,2242531677
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l3_x313_y767_cyto.tiff,8,12494,171958,2242533215
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l29_x1495_y279_cyto.tiff,8,10539,136992,2242545844
masks/20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_cropmask_l4_x250_y0_sphere.tiff,8,2025,150788,2242556520
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l29_x1412_y448_cell.tiff,8,18058,213472,2242558691
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l10_x323_y1211_cell.tiff,8,30798,382936,2242576886
masks/20190619_p173_slide31_ac1_vz_s1_p1_r15_a15_ac_full_l1_x0_y0_cell.tiff,8,3654,67174,2242607820
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l34_x1717_y1102_cyto.tiff,8,19856,216208,2242611607
masks/20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l4_x321_y514_cell.tiff,8,6063,88596,2242631601
masks/20190715_p173_slide22_ac1_vz_s1_p1_r17_a17_ac_full_l1_x0_y281_nucleiexp.tiff,8,6055,100332,2242637801
masks/20190708_p173_slide26_ac1_vz_s1_p6_r46_a46_ac_full_l2_x63_y280_cyto.tiff,8,5025,72668,2242643996
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l33_x1580_y1515_sphere.tiff,8,1981,259130,2242649157
masks/20190709_p176_slide47_ac1_vz_s1_p1_r1_a1_ac_full_l2_x5_y0_cell.tiff,8,2909,48020,2242651287
masks/20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_nucleiexp.tiff,8,7066,150366,2242654327
masks/20190715_p173_slide16_ac1_vz_s1_p2_r21_a21_ac_full_l4_x279_y166_cell.tiff,8,1160,17867,2242661528
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l13_x616_y2164_nucleiexp.tiff,8,14885,263020,2242662825
masks/20190620_p173_slide34_ac1_vz_s1_p1_r9_a9_ac_full_l32768_x0_y0_cyto.tiff,8,1468,40578,2242677852
masks/20190709_p176_slide47_ac1_vz_s1_p1_r5_a5_ac_full_l1_x4_y0_cyto.tiff,8,14704,187148,2242679455
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l2_x101_y1380_sphere.tiff,8,2610,292168,2242694290
masks/20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_nucleiexp.tiff,8,11274,210756,2242697047
masks/20190620_p173_slide19_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_nucleiexp.tiff,8,2139,45250,2242708461
masks/20190715_p173_slide22_ac1_vz_s1_p1_r24_a24_ac_full_l1_x0_y348_cyto.tiff,8,3631,48598,2242710738
masks/20190619_p176_slide43_ac1_vz_s1_p1_r9_a9_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,3662,411532,2242714504
masks/20190715_p173_slide22_ac1_vz_s1_p1_r25_a25_ac_full_l1_x1_y0_nucleiexp.tiff,8,3764,89324,2242718308
masks/20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l1_x0_y0_nucleiexp.tiff,8,35953,531108,2242722210
masks/20190708_p173_slide26_ac1_vz_s1_p5_r65_a65_ac_full_l1_x0_y0_cell.tiff,8,9367,139366,2242758301
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l14_x1178_y270_cyto.tiff,8,15659,180604,2242767801
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l13_x616_y2164_cyto.tiff,8,25068,263020,2242783598
masks/20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l1_x0_y0_cell.tiff,8,48481,531108,2242808803
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l31_x1300_y1904_cyto.tiff,8,28179,387740,2242857417
masks/20190708_p176_slide33_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_nucleiexp.tiff,8,17113,286492,2242885734
masks/20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_l2_x180_y0_cyto.tiff,8,25537,275542,2242902983
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l41_x2218_y525_cell.tiff,8,14910,206448,2242928655
masks/20190620_p173_slide19_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cyto.tiff,8,10220,115636,2242943702
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_cropmask_l5_x328_y958_sphere.tiff,8,3509,333268,2242954053
masks/20190708_p173_slide26_ac1_vz_s1_p6_r63_a63_ac_full_l3_x371_y303_nucleiexp.tiff,8,2057,58508,2242957709
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_cropmask_l24_x1258_y2323_sphere.tiff,8,1685,164212,2242959908
masks/20190708_p173_slide39_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_cyto.tiff,8,9477,97328,2242961742
masks/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l2_x245_y364_nucleiexp.tiff,8,23870,392764,2242971350
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l7_x488_y399_cell.tiff,8,16902,236172,2242995362
masks/20190711_p173_slide28_ac1_vz_s1_p1_r13_a13_ac_full_l5_x571_y153_cell.tiff,8,30803,348148,2243012399
masks/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l1_x0_y96_nucleiexp.tiff,8,22000,365752,2243043339
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l9_x463_y460_cell.tiff,8,33496,461512,2243065478
masks/20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l2_x109_y298_cell.tiff,8,1157,12740,2243099109
masks/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_cropmask_l7_x861_y0_sphere.tiff,8,2212,227068,2243100403
masks/20190711_p176_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x5_y0_cell.tiff,8,22773,309340,2243102760
masks/20190715_p173_slide16_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_cell.tiff,8,35156,474574,2243125664
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l10_x566_y1509_cyto.tiff,8,14522,204208,2243160951
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l11_x587_y884_cell.tiff,8,23393,311468,2243175610
masks/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l2_x47_y510_nucleiexp.tiff,8,21324,375968,2243199139
masks/20190621_p173_slide4_ac1_vz_s1_p1_r12_a12_ac_full_l1_x0_y0_nucleiexp.tiff,8,6037,115466,2243220604
masks/20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_cell.tiff,8,4100,81860,2243226778
masks/20190708_p173_slide26_ac1_vz_s1_p4_r26_a26_ac_full_l1_x0_y0_cell.tiff,8,12592,158140,2243231012
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l2_x101_y1380_cyto.tiff,8,27547,292168,2243243737
masks/20190620_p173_slide34_ac1_vz_s1_p1_r9_a9_ac_full_l32768_x0_y0_nucleiexp.tiff,8,870,40578,2243271420
masks/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_l5_x495_y264_cell.tiff,8,6843,126884,2243272430
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l31_x1300_y1904_sphere.tiff,8,4146,387740,2243279410
masks/20190711_p173_slide28_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_cell.tiff,8,4921,77814,2243283705
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l26_x1220_y1328_nucleiexp.tiff,8,5296,128124,2243288757
masks/20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_cropmask_l4_x339_y150_sphere.tiff,8,2074,198368,2243294196
masks/20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_l4_x250_y0_cell.tiff,8,10169,150788,2243296418
masks/20190621_p173_slide4_ac1_vz_s1_p1_r16_a16_ac_full_cropmask_l4_x447_y64_sphere.tiff,8,2332,195100,2243306722
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l31_x1707_y59_sphere.tiff,8,764,66008,2243309200
masks/20190715_p173_slide22_ac1_vz_s1_p1_r1_a1_ac_full_l2_x98_y270_nucleiexp.tiff,8,4033,87436,2243310111
masks/20190619_p173_slide31_ac1_vz_s1_p1_r8_a8_ac_full_l1_x10_y0_cyto.tiff,8,4865,64108,2243314283
masks/20190715_p173_slide16_ac1_vz_s1_p2_r37_a37_ac_full_cropmask_l1_x0_y246_sphere.tiff,8,1906,176570,2243319280
masks/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_cropmask_l5_x888_y66_sphere.tiff,8,1857,135976,2243321332
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l32_x1772_y838_cyto.tiff,8,8804,124172,2243323336
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l1_x11_y1138_nucleiexp.tiff,8,9353,218248,2243332279
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l41_x2218_y525_nucleiexp.tiff,8,11347,206448,2243341772
masks/20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l1_x0_y424_cyto.tiff,8,15547,169342,2243353261
masks/20190710_p173_slide36_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_nucleiexp.tiff,8,6280,116142,2243368943
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l8_x391_y60_cell.tiff,8,9442,139468,2243375359
masks/20190708_p173_slide39_ac1_vz_s1_p1_r11_a11_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1504,154280,2243384937
masks/20190621_p176_slide36_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y4_nucleiexp.tiff,8,23867,449948,2243386585
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l2_x34_y674_sphere.tiff,8,1259,83088,2243410588
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l15_x706_y1521_sphere.tiff,8,2274,262228,2243411991
masks/20190715_p176_slide30_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y0_nucleiexp.tiff,8,7789,133492,2243414413
masks/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_l3_x275_y194_cyto.tiff,8,18781,232924,2243422338
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_cropmask_l14_x1178_y270_sphere.tiff,8,1804,180604,2243441255
masks/20190708_p173_slide26_ac1_vz_s1_p4_r31_a31_ac_full_cropmask_l2_x232_y0_sphere.tiff,8,2803,307016,2243443208
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l43_x1981_y241_cyto.tiff,8,13024,156996,2243446157
masks/20190625_p173_slide10_ac1_vz_s1_p1_r4_a4_ac_full_l1_x12_y0_nucleiexp.tiff,8,1997,60292,2243459318
masks/20190715_p176_slide30_ac1_vz_s1_p1_r5_a5_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1775,205228,2243461452
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l38_x2040_y613_cyto.tiff,8,34772,338668,2243463369
masks/20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_cell.tiff,8,9628,150366,2243498278
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l41_x2362_y759_sphere.tiff,8,2234,294532,2243508036
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l12_x570_y1408_cyto.tiff,8,21800,213432,2243510418
masks/20190715_p173_slide16_ac1_vz_s1_p2_r34_a34_ac_full_cropmask_l2_x336_y36_sphere.tiff,8,884,60620,2243532354
masks/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_cropmask_l2_x88_y237_sphere.tiff,8,2096,206386,2243533385
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l9_x642_y233_nucleiexp.tiff,8,4189,96676,2243535628
masks/20190620_p173_slide19_ac1_vz_s1_p1_r13_a13_ac_full_cropmask_l32768_x0_y0_sphere.tiff,8,205,26258,2243539957
masks/20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_cropmask_l7_x746_y382_sphere.tiff,8,2424,336924,2243540310
masks/20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l6_x730_y494_cell.tiff,8,34895,410744,2243542882
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l8_x539_y566_cyto.tiff,8,6689,66432,2243577912
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l38_x1944_y1084_cell.tiff,8,10914,182534,2243584736
masks/20190715_p176_slide30_ac1_vz_s1_p1_r10_a10_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1051,86218,2243595788
masks/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l1_x13_y10_cyto.tiff,8,26070,280408,2243596983
masks/20190620_p176_slide27_ac1_vz_s1_p1_r12_a12_ac_full_l32768_x0_y0_cell.tiff,8,789,50732,2243623188
masks/20190715_p173_slide22_ac1_vz_s1_p1_r13_a13_ac_full_cropmask_l3_x271_y153_sphere.tiff,8,1059,60108,2243624114
masks/20190620_p173_slide19_ac1_vz_s1_p1_r9_a9_ac_full_cropmask_l2_x182_y400_sphere.tiff,8,1263,95532,2243625321
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l7_x376_y262_nucleiexp.tiff,8,4451,103560,2243626730
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l9_x503_y1561_cyto.tiff,8,22173,222038,2243631321
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l13_x786_y833_sphere.tiff,8,1994,281516,2243653632
masks/20190711_p176_slide39_ac1_vz_s1_p1_r3_a3_ac_full_l1_x5_y0_nucleiexp.tiff,8,16536,309340,2243655772
masks/20190710_p176_slide8_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_cell.tiff,8,5653,96940,2243672444
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l36_x1699_y376_cyto.tiff,8,43697,411112,2243678227
masks/20190620_p176_slide27_ac1_vz_s1_p1_r6_a6_ac_full_cropmask_l1_x0_y7_sphere.tiff,8,1793,173868,2243722061
masks/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_cropmask_l3_x377_y13_sphere.tiff,8,2795,292876,2243723996
masks/20190715_p173_slide16_ac1_vz_s1_p1_r3_a3_ac_full_l32768_x0_y0_cell.tiff,8,2442,61960,2243726938
masks/20190715_p173_slide16_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cyto.tiff,8,25243,280624,2243729515
masks/20190620_p173_slide34_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_cell.tiff,8,11218,143356,2243754889
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l5_x256_y515_nucleiexp.tiff,8,2961,75816,2243766238
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l15_x730_y612_cell.tiff,8,15567,216238,2243769341
masks/20190620_p173_slide34_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y0_cell.tiff,8,12818,161508,2243785044
masks/20190708_p173_slide26_ac1_vz_s1_p5_r74_a74_ac_full_l1_x14_y2_nucleiexp.tiff,8,5822,136060,2243797993
masks/20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l6_x412_y338_cyto.tiff,8,56594,550408,2243803954
masks/20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l42_x2202_y1325_nucleiexp.tiff,8,10762,206628,2243860685
masks/20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l3_x411_y92_nucleiexp.tiff,8,17965,280224,2243871590
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_cropmask_l11_x555_y1863_sphere.tiff,8,1914,163212,2243889696
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l11_x555_y1863_cell.tiff,8,12304,163212,2243891760
masks/20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l3_x313_y767_cell.tiff,8,10234,171958,2243904203
masks/20190620_p173_slide34_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y0_cell.tiff,8,15679,190430,2243914572
masks/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l10_x1081_y732_nucleiexp.tiff,8,354,12590,2243930382
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l4_x54_y1161_nucleiexp.tiff,8,32858,527452,2243930880
masks/20190708_p173_slide39_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_cell.tiff,8,7508,97328,2243963878
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l15_x1451_y22_nucleiexp.tiff,8,7747,168418,2243971517
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l18_x1396_y495_nucleiexp.tiff,8,12917,240388,2243979406
masks/20190620_p176_slide5_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_nucleiexp.tiff,8,8007,164212,2243992467
masks/20190711_p173_slide28_ac1_vz_s1_p1_r8_a8_ac_full_l1_x0_y2_cell.tiff,8,13997,204868,2244000609
masks/20190715_p173_slide22_ac1_vz_s1_p1_r17_a17_ac_full_cropmask_l2_x50_y0_sphere.tiff,8,1862,211814,2244014737
masks/20190620_p176_slide27_ac1_vz_s1_p1_r15_a15_ac_full_l4_x339_y150_cyto.tiff,8,19014,198368,2244016744
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l6_x163_y357_cyto.tiff,8,10747,153684,2244035895
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l40_x2066_y381_nucleiexp.tiff,8,10101,189688,2244046776
masks/20190715_p173_slide16_ac1_vz_s1_p2_r27_a27_ac_full_l3_x9_y17_cell.tiff,8,18031,264922,2244057019
masks/20190621_p173_slide4_ac1_vz_s1_p1_r10_a10_ac_full_cropmask_l2_x47_y0_sphere.tiff,8,2280,215308,2244075184
masks/20190625_p173_slide10_ac1_vz_s1_p1_r12_a12_ac_full_l2_x93_y0_nucleiexp.tiff,8,3004,62488,2244077608
masks/20190715_p173_slide16_ac1_vz_s1_p1_r17_a17_ac_full_l2_x0_y293_cyto.tiff,8,17659,195830,2244080751
masks/20190708_p173_slide26_ac1_vz_s1_p4_r18_a18_ac_full_l1_x9_y140_cell.tiff,8,7869,113260,2244098545
masks/20190708_p173_slide26_ac1_vz_s1_p5_r77_a77_ac_full_l2_x109_y298_nucleiexp.tiff,8,923,12740,2244106549
masks/20190620_p173_slide19_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_nucleiexp.tiff,8,4643,100708,2244107614
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l10_x582_y990_nucleiexp.tiff,8,3156,57100,2244112393
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l2_x5_y0_cyto.tiff,8,17962,198752,2244115692
masks/20190620_p173_slide19_ac1_vz_s1_p1_r22_a22_ac_full_l1_x0_y255_cell.tiff,8,22171,271708,2244133787
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l18_x1034_y1351_cell.tiff,8,2932,62568,2244156093
masks/20190715_p173_slide22_ac1_vz_s1_p1_r28_a28_ac_full_l32768_x0_y0_cell.tiff,8,206,24027,2244159163
masks/20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_cropmask_l2_x48_y131_sphere.tiff,8,2082,159388,2244159506
masks/20190620_p173_slide19_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y0_cyto.tiff,8,26119,292108,2244161735
masks/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_l2_x0_y308_nucleiexp.tiff,8,17834,279922,2244187985
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l6_x342_y1266_cell.tiff,8,27473,317026,2244205959
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l9_x275_y1290_cell.tiff,8,16098,233500,2244233568
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l9_x275_y1290_cyto.tiff,8,19661,233500,2244249801
masks/20190711_p173_slide28_ac1_vz_s1_p1_r11_a11_ac_full_l1_x0_y0_cyto.tiff,8,15585,156788,2244269597
masks/20190621_p173_slide13_ac1_vz_s1_p1_r3_a3_ac_full_cropmask_l1_x5_y0_sphere.tiff,8,3141,396742,2244285315
masks/20190715_p173_slide22_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_cell.tiff,8,7441,102156,2244288598
masks/20190620_p173_slide34_ac1_vz_s1_p1_r2_a2_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1544,190430,2244296172
masks/20190715_p176_slide30_ac1_vz_s1_p1_r3_a3_ac_full_l2_x167_y0_cyto.tiff,8,10393,106488,2244297858
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l15_x840_y1499_nucleiexp.tiff,8,18117,302064,2244308384
masks/20190620_p176_slide27_ac1_vz_s1_p1_r22_a22_ac_full_l5_x888_y66_nucleiexp.tiff,8,5135,135976,2244326642
masks/20190621_p173_slide13_ac1_vz_s1_p1_r17_a17_ac_full_cropmask_l6_x716_y73_sphere.tiff,8,2387,216386,2244331918
masks/20190620_p176_slide27_ac1_vz_s1_p1_r13_a13_ac_full_cropmask_l3_x270_y151_sphere.tiff,8,1684,154834,2244334452
masks/20190619_p176_slide43_ac1_vz_s1_p1_r2_a2_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1660,193228,2244336284
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l20_x1056_y3_nucleiexp.tiff,8,5381,136720,2244338086
masks/20190625_p173_slide10_ac1_vz_s1_p1_r18_a18_ac_full_l6_x386_y63_cell.tiff,8,14285,174644,2244343607
masks/20190715_p173_slide22_ac1_vz_s1_p1_r11_a11_ac_full_l1_x3_y0_nucleiexp.tiff,8,4047,89110,2244358028
masks/20190715_p173_slide16_ac1_vz_s1_p1_r8_a8_ac_full_cropmask_l4_x39_y328_sphere.tiff,8,2390,209292,2244362213
masks/20190620_p176_slide27_ac1_vz_s1_p1_r4_a4_ac_full_l2_x78_y294_nucleiexp.tiff,8,11407,217556,2244364748
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l25_x1176_y25_cell.tiff,8,14922,205444,2244376294
masks/20190619_p173_slide8_ac1_vz_s1_p1_r6_a6_ac_full_l6_x163_y357_cell.tiff,8,8683,153684,2244391352
masks/20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l1_x81_y418_nucleiexp.tiff,8,945,41944,2244400169
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_l10_x521_y1283_nucleiexp.tiff,8,12105,230238,2244401253
masks/20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l1_x81_y418_cyto.tiff,8,1689,41944,2244413500
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l25_x1278_y210_nucleiexp.tiff,8,10933,201238,2244415323
masks/20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_cropmask_l2_x0_y1099_sphere.tiff,8,1772,175468,2244426398
masks/20190619_p173_slide31_ac1_vz_s1_p1_r11_a11_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1576,152056,2244428316
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l15_x792_y925_nucleiexp.tiff,8,4992,115418,2244430036
masks/20190715_p173_slide16_ac1_vz_s1_p1_r12_a12_ac_full_l3_x327_y0_cell.tiff,8,10492,136780,2244435171
masks/20190710_p173_slide36_ac1_vz_s1_p1_r13_a13_ac_full_cropmask_l1_x0_y229_sphere.tiff,8,1719,163232,2244445798
masks/20190621_p173_slide13_ac1_vz_s1_p1_r9_a9_ac_full_cropmask_l32768_x0_y0_sphere.tiff,8,196,18499,2244447663
masks/20190709_p176_slide11_ac1_vz_s1_p1_r16_a16_ac_full_l32768_x0_y0_cell.tiff,8,1899,38878,2244448005
masks/20190620_p176_slide5_ac1_vz_s1_p1_r4_a4_ac_full_cropmask_l1_x0_y2_sphere.tiff,8,870,68668,2244450041
masks/20190621_p173_slide13_ac1_vz_s1_p1_r8_a8_ac_full_cropmask_l7_x347_y700_sphere.tiff,8,915,53388,2244451052
masks/20190709_p176_slide47_ac1_vz_s1_p1_r8_a8_ac_full_cropmask_l1_x0_y0_sphere.tiff,8,1737,217556,2244452113
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_cropmask_l33_x1726_y195_sphere.tiff,8,2594,300268,2244453992
masks/20190620_p173_slide34_ac1_vz_s1_p1_r6_a6_ac_full_l4_x361_y0_nucleiexp.tiff,8,13764,250868,2244456736
masks/20190711_p173_slide28_ac1_vz_s1_p1_r2_a2_ac_full_l1_x0_y2_cyto.tiff,8,6784,90494,2244470638
masks/20190710_p173_slide6_ac1_vz_s1_p1_r6_a6_ac_full_l13_x786_y833_cell.tiff,8,19548,281516,2244477553
masks/20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l4_x258_y441_cell.tiff,8,3244,64150,2244497236
masks/20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l11_x683_y347_cyto.tiff,8,13468,173728,2244500615
masks/20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_cropmask_l2_x140_y938_sphere.tiff,8,2029,264508,2244514219
