image_id,image_number,image_pos_x,image_pos_y,image_shape_h,image_shape_w,crop_number,acquisition_id,bc_depth,bc_invalid,bc_valid,bc_highest_count,bc_second_count,condition_id,condition_name,time_point,barcode,concentration,plate_id,bc_plate,bc_x,bc_y,well_name,sampleblock_id,site_id,acquisition_mcd_acid,acquisition_mcd_roiid,slideac_id,site_mcd_panoramaid,slide_id,slideac_name,slide_number,sampleblock_name,cellline,hastelox,mask_filename_cell,mask_filename_cyto,mask_filename_nucleiexp,image_stack_filename_FullStackComp,image_stack_filename_FullStackFiltered
66,66,1813,911,314,357,36,16,30.0,82,73,71,1,18,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,10,B,B10,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,T-REx-293,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l36_x1813_y911_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l36_x1813_y911_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l36_x1813_y911_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l36_x1813_y911_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l36_x1813_y911_filtered.tiff
147,147,74,209,537,490,2,51,30.0,172,112,106,2,18,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,10,B,B10,2,7,16,16,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,T-REx-293,0,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l2_x74_y209_filtered.tiff
223,223,0,4,511,440,1,84,30.0,101,83,80,1,18,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,10,B,B10,2,11,1,1,11,1,11,20190621_p176_slide36_ac1_vz,36,p176,T-REx-293,0,20190621_p176_slide36_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y4_cell.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y4_cyto.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y4_nucleiexp.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y4_comp.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y4_filtered.tiff
341,341,0,3,527,541,1,155,30.0,170,104,96,3,18,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,10,B,B10,2,18,1,1,16,1,16,20190708_p176_slide33_ac1_vz,33,p176,T-REx-293,0,20190708_p176_slide33_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y3_cell.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y3_cyto.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y3_nucleiexp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y3_comp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y3_filtered.tiff
512,512,1728,683,385,482,41,188,30.0,173,64,63,1,18,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,10,B,B10,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,T-REx-293,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l41_x1728_y683_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l41_x1728_y683_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l41_x1728_y683_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l41_x1728_y683_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l41_x1728_y683_filtered.tiff
569,569,0,16,401,364,1,210,30.0,110,86,85,1,18,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,10,B,B10,2,29,1,1,27,1,27,20190711_p176_slide39_ac1_vz,39,p176,T-REx-293,0,20190711_p176_slide39_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y16_cell.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y16_cyto.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y16_nucleiexp.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y16_comp.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y16_filtered.tiff
736,736,0,0,541,537,1,266,30.0,96,46,45,1,18,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,10,B,B10,2,34,9,9,31,1,30,20190715_p176_slide30_ac1_vz,30,p176,T-REx-293,0,20190715_p176_slide30_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_cell.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_cyto.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_nucleiexp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_comp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r9_a9_ac_full_l1_x0_y0_filtered.tiff
67,67,1833,497,411,422,37,16,30.0,128,77,75,1,58,T-REx-293_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,10,D,D10,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,T-REx-293,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1833_y497_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1833_y497_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1833_y497_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1833_y497_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1833_y497_filtered.tiff
148,148,420,0,191,275,3,51,30.0,55,56,55,1,58,T-REx-293_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,10,D,D10,2,7,16,16,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,T-REx-293,0,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l3_x420_y0_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l3_x420_y0_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l3_x420_y0_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l3_x420_y0_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r16_a16_ac_full_l3_x420_y0_filtered.tiff
387,387,1464,0,330,345,30,168,30.0,71,94,91,1,58,T-REx-293_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,10,D,D10,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,T-REx-293,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l30_x1464_y0_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l30_x1464_y0_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l30_x1464_y0_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l30_x1464_y0_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l30_x1464_y0_filtered.tiff
431,431,1699,376,438,469,36,172,30.0,146,105,104,1,58,T-REx-293_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,10,D,D10,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,T-REx-293,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l36_x1699_y376_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l36_x1699_y376_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l36_x1699_y376_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l36_x1699_y376_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l36_x1699_y376_filtered.tiff
507,507,1644,341,369,402,37,188,30.0,145,82,81,1,58,T-REx-293_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,10,D,D10,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,T-REx-293,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1644_y341_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1644_y341_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1644_y341_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1644_y341_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l37_x1644_y341_filtered.tiff
702,702,1794,328,409,452,35,254,30.0,141,93,91,1,58,T-REx-293_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 1, 'In115': 0}",0.5,176,1,10,D,D10,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,T-REx-293,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l35_x1794_y328_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l35_x1794_y328_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l35_x1794_y328_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l35_x1794_y328_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l35_x1794_y328_filtered.tiff
69,69,2000,218,334,350,39,16,30.0,120,41,41,0,24,T-47D_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,3,C,C03,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,T-47D,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l39_x2000_y218_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l39_x2000_y218_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l39_x2000_y218_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l39_x2000_y218_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l39_x2000_y218_filtered.tiff
137,137,1,11,228,280,1,47,30.0,78,35,33,1,24,T-47D_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,3,C,C03,2,7,11,11,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,T-47D,0,20190620_p176_slide27_ac1_vz_s1_p1_r11_a11_ac_full_l1_x1_y11_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r11_a11_ac_full_l1_x1_y11_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r11_a11_ac_full_l1_x1_y11_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r11_a11_ac_full_l1_x1_y11_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r11_a11_ac_full_l1_x1_y11_filtered.tiff
432,432,1814,146,279,281,37,172,30.0,84,46,44,1,24,T-47D_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,3,C,C03,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,T-47D,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l37_x1814_y146_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l37_x1814_y146_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l37_x1814_y146_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l37_x1814_y146_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l37_x1814_y146_filtered.tiff
508,508,1681,1,338,308,38,188,30.0,110,53,53,0,24,T-47D_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,3,C,C03,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,T-47D,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l38_x1681_y1_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l38_x1681_y1_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l38_x1681_y1_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l38_x1681_y1_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l38_x1681_y1_filtered.tiff
703,703,1955,137,207,211,36,254,30.0,40,27,26,1,24,T-47D_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 0}",1.0,176,1,3,C,C03,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,T-47D,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l36_x1955_y137_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l36_x1955_y137_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l36_x1955_y137_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l36_x1955_y137_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l36_x1955_y137_filtered.tiff
71,71,2066,820,326,322,40,16,30.0,86,31,31,0,48,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,5,D,D05,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,HT-29,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l40_x2066_y820_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l40_x2066_y820_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l40_x2066_y820_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l40_x2066_y820_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l40_x2066_y820_filtered.tiff
169,169,0,0,198,199,1,61,30.0,37,12,11,1,48,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,5,D,D05,2,8,10,10,8,1,8,20190620_p176_slide5_ac1_vz,5,p176,HT-29,0,20190620_p176_slide5_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_cell.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_cyto.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_nucleiexp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_comp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r10_a10_ac_full_l1_x0_y0_filtered.tiff
390,390,1726,195,375,400,33,168,30.0,129,44,43,1,48,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,5,D,D05,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,HT-29,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l33_x1726_y195_filtered.tiff
434,434,1983,684,368,406,39,172,30.0,147,31,31,0,48,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,5,D,D05,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,HT-29,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l39_x1983_y684_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l39_x1983_y684_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l39_x1983_y684_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l39_x1983_y684_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l39_x1983_y684_filtered.tiff
515,515,2021,587,232,253,44,188,30.0,68,28,28,0,48,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,5,D,D05,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,HT-29,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2021_y587_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2021_y587_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2021_y587_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2021_y587_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l44_x2021_y587_filtered.tiff
542,542,0,0,298,301,1,193,30.0,102,34,33,1,48,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,5,D,D05,2,26,7,7,24,1,24,20190710_p176_slide8_ac1_vz,8,p176,HT-29,0,20190710_p176_slide8_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_cell.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_cyto.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_nucleiexp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_comp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_filtered.tiff
705,705,2040,613,400,423,38,254,30.0,145,41,40,1,48,HT-29_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,5,D,D05,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,HT-29,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l38_x2040_y613_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l38_x2040_y613_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l38_x2040_y613_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l38_x2040_y613_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l38_x2040_y613_filtered.tiff
72,72,2218,525,305,338,41,16,30.0,49,22,22,0,82,T-REx-293_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,2,F,F02,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,T-REx-293,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l41_x2218_y525_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l41_x2218_y525_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l41_x2218_y525_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l41_x2218_y525_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l41_x2218_y525_filtered.tiff
436,436,2066,381,287,330,40,172,30.0,119,48,46,1,82,T-REx-293_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,2,F,F02,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,T-REx-293,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l40_x2066_y381_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l40_x2066_y381_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l40_x2066_y381_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l40_x2066_y381_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l40_x2066_y381_filtered.tiff
514,514,1981,241,274,286,43,188,30.0,79,54,54,0,82,T-REx-293_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,2,F,F02,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,T-REx-293,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l43_x1981_y241_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l43_x1981_y241_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l43_x1981_y241_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l43_x1981_y241_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l43_x1981_y241_filtered.tiff
706,706,2164,333,288,312,39,254,30.0,79,60,59,1,82,T-REx-293_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,2,F,F02,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,T-REx-293,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l39_x2164_y333_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l39_x2164_y333_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l39_x2164_y333_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l39_x2164_y333_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l39_x2164_y333_filtered.tiff
73,73,2202,1325,335,308,42,16,30.0,92,29,29,0,94,T-REx-293_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 1, 'In115': 0}",0.25,176,1,8,F,F08,2,3,6,6,3,1,3,20190619_p176_slide20_ac1_vz,20,p176,T-REx-293,0,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l42_x2202_y1325_cell.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l42_x2202_y1325_cyto.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l42_x2202_y1325_nucleiexp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l42_x2202_y1325_comp.tiff,20190619_p176_slide20_ac1_vz_s1_p1_r6_a6_ac_full_l42_x2202_y1325_filtered.tiff
